,fips,fraction_votes,candidate
1343,19193,0.27000000000000002,Ted Cruz
1344,19195,0.067000000000000004,Ben Carson
1345,19195,0.54600000000000004,Bernie Sanders
1346,19195,0.029000000000000001,Carly Fiorina
1347,19195,0.016,Chris Christie
1348,19195,0.30099999999999999,Donald Trump
1349,19195,0.45400000000000001,Hillary Clinton
1350,19195,0.024,Jeb Bush
1351,19195,0.012999999999999999,John Kasich
1352,19195,0.14699999999999999,Marco Rubio
1353,19195,0.0,Martin O'Malley
1354,19195,0.048000000000000001,Mike Huckabee
1355,19195,0.037000000000000005,Rand Paul
1356,19195,0.010999999999999999,Rick Santorum
1357,19195,0.307,Ted Cruz
1358,19001,0.14999999999999999,Ben Carson
1359,19001,0.44,Bernie Sanders
1360,19001,0.039,Carly Fiorina
1361,19001,0.01,Chris Christie
1362,19001,0.25600000000000001,Donald Trump
1363,19001,0.56000000000000005,Hillary Clinton
1364,19001,0.01,Jeb Bush
1365,19001,0.0050000000000000001,John Kasich
1366,19001,0.19700000000000001,Marco Rubio
1367,19001,0.0,Martin O'Malley
1368,19001,0.027000000000000003,Mike Huckabee
1369,19001,0.029000000000000001,Rand Paul
1370,19001,0.017000000000000001,Rick Santorum
1371,19001,0.25600000000000001,Ted Cruz
1372,19003,0.11,Ben Carson
1373,19003,0.43200000000000011,Bernie Sanders
1374,19003,0.058999999999999997,Carly Fiorina
1375,19003,0.0040000000000000001,Chris Christie
1376,19003,0.249,Donald Trump
1377,19003,0.56799999999999995,Hillary Clinton
1378,19003,0.025999999999999999,Jeb Bush
1379,19003,0.037000000000000005,John Kasich
1380,19003,0.17199999999999999,Marco Rubio
1381,19003,0.0,Martin O'Malley
1382,19003,0.010999999999999999,Mike Huckabee
1383,19003,0.029000000000000001,Rand Paul
1384,19003,0.0040000000000000001,Rick Santorum
1385,19003,0.29699999999999999,Ted Cruz
1386,19005,0.112,Ben Carson
1387,19005,0.49299999999999999,Bernie Sanders
1388,19005,0.079000000000000001,Carly Fiorina
1389,19005,0.0060000000000000001,Chris Christie
1390,19005,0.28100000000000003,Donald Trump
1391,19005,0.50700000000000001,Hillary Clinton
1392,19005,0.016,Jeb Bush
1393,19005,0.0030000000000000001,John Kasich
1394,19005,0.191,Marco Rubio
1395,19005,0.0,Martin O'Malley
1396,19005,0.012999999999999999,Mike Huckabee
1397,19005,0.023,Rand Paul
1398,19005,0.0090000000000000011,Rick Santorum
1399,19005,0.26600000000000001,Ted Cruz
1400,19007,0.11,Ben Carson
1401,19007,0.45300000000000001,Bernie Sanders
1402,19007,0.010999999999999999,Carly Fiorina
1403,19007,0.0050000000000000001,Chris Christie
1404,19007,0.34799999999999998,Donald Trump
1405,19007,0.54700000000000004,Hillary Clinton
1406,19007,0.014999999999999999,Jeb Bush
1407,19007,0.0050000000000000001,John Kasich
1408,19007,0.107,Marco Rubio
1409,19007,0.0,Martin O'Malley
1410,19007,0.052000000000000005,Mike Huckabee
1411,19007,0.024,Rand Paul
1412,19007,0.002,Rick Santorum
1413,19007,0.32000000000000001,Ted Cruz
1414,19009,0.088000000000000009,Ben Carson
1415,19009,0.375,Bernie Sanders
1416,19009,0.010999999999999999,Carly Fiorina
1417,19009,0.0030000000000000001,Chris Christie
1418,19009,0.26500000000000001,Donald Trump
1419,19009,0.625,Hillary Clinton
1420,19009,0.027000000000000003,Jeb Bush
1421,19009,0.012999999999999999,John Kasich
1422,19009,0.14999999999999999,Marco Rubio
1423,19009,0.0,Martin O'Malley
1424,19009,0.052999999999999999,Mike Huckabee
1425,19009,0.029000000000000001,Rand Paul
1426,19009,0.0,Rick Santorum
1427,19009,0.36099999999999999,Ted Cruz
1428,19011,0.105,Ben Carson
1429,19011,0.44,Bernie Sanders
1430,19011,0.021000000000000001,Carly Fiorina
1431,19011,0.014,Chris Christie
1432,19011,0.251,Donald Trump
1433,19011,0.56000000000000005,Hillary Clinton
1434,19011,0.0069999999999999993,Jeb Bush
1435,19011,0.017000000000000001,John Kasich
1436,19011,0.14999999999999999,Marco Rubio
1437,19011,0.0,Martin O'Malley
1438,19011,0.021000000000000001,Mike Huckabee
1439,19011,0.043999999999999997,Rand Paul
1440,19011,0.0060000000000000001,Rick Santorum
1441,19011,0.36499999999999999,Ted Cruz
1442,19013,0.084000000000000005,Ben Carson
1443,19013,0.52900000000000003,Bernie Sanders
1444,19013,0.021999999999999999,Carly Fiorina
1445,19013,0.018000000000000002,Chris Christie
1446,19013,0.23000000000000001,Donald Trump
1447,19013,0.46700000000000003,Hillary Clinton
1448,19013,0.029999999999999999,Jeb Bush
1449,19013,0.0090000000000000011,John Kasich
1450,19013,0.26200000000000001,Marco Rubio
1451,19013,0.002,Martin O'Malley
1452,19013,0.012,Mike Huckabee
1453,19013,0.059999999999999998,Rand Paul
1454,19013,0.0030000000000000001,Rick Santorum
1455,19013,0.26800000000000002,Ted Cruz
1456,19015,0.10100000000000001,Ben Carson
1457,19015,0.55000000000000004,Bernie Sanders
1458,19015,0.0040000000000000001,Carly Fiorina
1459,19015,0.023,Chris Christie
1460,19015,0.23400000000000001,Donald Trump
1461,19015,0.45000000000000001,Hillary Clinton
1462,19015,0.018000000000000002,Jeb Bush
1463,19015,0.012999999999999999,John Kasich
1464,19015,0.182,Marco Rubio
1465,19015,0.0,Martin O'Malley
1466,19015,0.037999999999999999,Mike Huckabee
1467,19015,0.055,Rand Paul
1468,19015,0.010999999999999999,Rick Santorum
1469,19015,0.32200000000000001,Ted Cruz
1470,19017,0.089999999999999997,Ben Carson
1471,19017,0.45300000000000001,Bernie Sanders
1472,19017,0.016,Carly Fiorina
1473,19017,0.010999999999999999,Chris Christie
1474,19017,0.23300000000000001,Donald Trump
1475,19017,0.53299999999999992,Hillary Clinton
1476,19017,0.025999999999999999,Jeb Bush
1477,19017,0.034000000000000002,John Kasich
1478,19017,0.26100000000000001,Marco Rubio
1479,19017,0.012999999999999999,Martin O'Malley
1480,19017,0.012999999999999999,Mike Huckabee
1481,19017,0.031,Rand Paul
1482,19017,0.012999999999999999,Rick Santorum
1483,19017,0.27400000000000002,Ted Cruz
1484,19019,0.098000000000000004,Ben Carson
1485,19019,0.47499999999999998,Bernie Sanders
1486,19019,0.037000000000000005,Carly Fiorina
1487,19019,0.018000000000000002,Chris Christie
1488,19019,0.25900000000000001,Donald Trump
1489,19019,0.52500000000000002,Hillary Clinton
1490,19019,0.017000000000000001,Jeb Bush
1491,19019,0.0069999999999999993,John Kasich
1492,19019,0.13100000000000001,Marco Rubio
1493,19019,0.0,Martin O'Malley
1494,19019,0.018000000000000002,Mike Huckabee
1495,19019,0.042000000000000003,Rand Paul
1496,19019,0.0050000000000000001,Rick Santorum
1497,19019,0.36799999999999999,Ted Cruz
1498,19021,0.096000000000000002,Ben Carson
1499,19021,0.48599999999999999,Bernie Sanders
1500,19021,0.02,Carly Fiorina
1501,19021,0.0069999999999999993,Chris Christie
1502,19021,0.249,Donald Trump
1503,19021,0.48599999999999999,Hillary Clinton
1504,19021,0.023,Jeb Bush
1505,19021,0.014999999999999999,John Kasich
1506,19021,0.219,Marco Rubio
1507,19021,0.028000000000000001,Martin O'Malley
1508,19021,0.018000000000000002,Mike Huckabee
1509,19021,0.025999999999999999,Rand Paul
1510,19021,0.021999999999999999,Rick Santorum
1511,19021,0.30599999999999999,Ted Cruz
1512,19023,0.11899999999999999,Ben Carson
1513,19023,0.58299999999999996,Bernie Sanders
1514,19023,0.02,Carly Fiorina
1515,19023,0.0069999999999999993,Chris Christie
1516,19023,0.24199999999999999,Donald Trump
1517,19023,0.41699999999999998,Hillary Clinton
1518,19023,0.025999999999999999,Jeb Bush
1519,19023,0.0030000000000000001,John Kasich
1520,19023,0.159,Marco Rubio
1521,19023,0.0,Martin O'Malley
1522,19023,0.023,Mike Huckabee
1523,19023,0.035000000000000003,Rand Paul
1524,19023,0.001,Rick Santorum
1525,19023,0.36499999999999999,Ted Cruz
1526,19025,0.066000000000000003,Ben Carson
1527,19025,0.5,Bernie Sanders
1528,19025,0.014,Carly Fiorina
1529,19025,0.0090000000000000011,Chris Christie
1530,19025,0.24399999999999999,Donald Trump
1531,19025,0.5,Hillary Clinton
1532,19025,0.018000000000000002,Jeb Bush
1533,19025,0.012999999999999999,John Kasich
1534,19025,0.217,Marco Rubio
1535,19025,0.0,Martin O'Malley
1536,19025,0.063,Mike Huckabee
1537,19025,0.036000000000000004,Rand Paul
1538,19025,0.034000000000000002,Rick Santorum
1539,19025,0.28499999999999998,Ted Cruz
1540,19027,0.067000000000000004,Ben Carson
1541,19027,0.37,Bernie Sanders
1542,19027,0.042999999999999997,Carly Fiorina
1543,19027,0.0069999999999999993,Chris Christie
1544,19027,0.28999999999999998,Donald Trump
1545,19027,0.63,Hillary Clinton
1546,19027,0.058000000000000003,Jeb Bush
1547,19027,0.014,John Kasich
1548,19027,0.224,Marco Rubio
1549,19027,0.0,Martin O'Malley
1550,19027,0.010999999999999999,Mike Huckabee
1551,19027,0.029999999999999999,Rand Paul
1552,19027,0.0050000000000000001,Rick Santorum
1553,19027,0.25,Ted Cruz
1554,19029,0.154,Ben Carson
1555,19029,0.38,Bernie Sanders
1556,19029,0.010999999999999999,Carly Fiorina
1557,19029,0.016,Chris Christie
1558,19029,0.28399999999999997,Donald Trump
1559,19029,0.59999999999999998,Hillary Clinton
1560,19029,0.037000000000000005,Jeb Bush
1561,19029,0.023,John Kasich
1562,19029,0.19,Marco Rubio
1563,19029,0.02,Martin O'Malley
1564,19029,0.018000000000000002,Mike Huckabee
1565,19029,0.01,Rand Paul
1566,19029,0.014,Rick Santorum
1567,19029,0.24399999999999999,Ted Cruz
1568,19031,0.092999999999999999,Ben Carson
1569,19031,0.55700000000000005,Bernie Sanders
1570,19031,0.018000000000000002,Carly Fiorina
1571,19031,0.0080000000000000002,Chris Christie
1572,19031,0.26300000000000001,Donald Trump
1573,19031,0.443,Hillary Clinton
1574,19031,0.016,Jeb Bush
1575,19031,0.024,John Kasich
1576,19031,0.224,Marco Rubio
1577,19031,0.0,Martin O'Malley
1578,19031,0.012,Mike Huckabee
1579,19031,0.040000000000000001,Rand Paul
1580,19031,0.0060000000000000001,Rick Santorum
1581,19031,0.28999999999999998,Ted Cruz
1582,19033,0.079000000000000001,Ben Carson
1583,19033,0.504,Bernie Sanders
1584,19033,0.018000000000000002,Carly Fiorina
1585,19033,0.049000000000000002,Chris Christie
1586,19033,0.25700000000000001,Donald Trump
1587,19033,0.496,Hillary Clinton
1588,19033,0.050999999999999997,Jeb Bush
1589,19033,0.012,John Kasich
1590,19033,0.192,Marco Rubio
1591,19033,0.0,Martin O'Malley
1592,19033,0.017000000000000001,Mike Huckabee
1593,19033,0.034000000000000002,Rand Paul
1594,19033,0.0080000000000000002,Rick Santorum
1595,19033,0.28199999999999997,Ted Cruz
1596,19035,0.14199999999999999,Ben Carson
1597,19035,0.54600000000000004,Bernie Sanders
1598,19035,0.012999999999999999,Carly Fiorina
1599,19035,0.0060000000000000001,Chris Christie
1600,19035,0.29600000000000004,Donald Trump
1601,19035,0.45400000000000001,Hillary Clinton
1602,19035,0.019,Jeb Bush
1603,19035,0.0060000000000000001,John Kasich
1604,19035,0.28999999999999998,Marco Rubio
1605,19035,0.0,Martin O'Malley
1606,19035,0.02,Mike Huckabee
1607,19035,0.014,Rand Paul
1608,19035,0.0060000000000000001,Rick Santorum
1609,19035,0.187,Ted Cruz
1610,19037,0.095000000000000001,Ben Carson
1611,19037,0.38900000000000001,Bernie Sanders
1612,19037,0.044999999999999998,Carly Fiorina
1613,19037,0.0030000000000000001,Chris Christie
1614,19037,0.27600000000000002,Donald Trump
1615,19037,0.60099999999999998,Hillary Clinton
1616,19037,0.018000000000000002,Jeb Bush
1617,19037,0.0050000000000000001,John Kasich
1618,19037,0.23799999999999999,Marco Rubio
1619,19037,0.01,Martin O'Malley
1620,19037,0.01,Mike Huckabee
1621,19037,0.029999999999999999,Rand Paul
1622,19037,0.01,Rick Santorum
1623,19037,0.26800000000000002,Ted Cruz
1624,19039,0.10100000000000001,Ben Carson
1625,19039,0.41999999999999998,Bernie Sanders
1626,19039,0.016,Carly Fiorina
1627,19039,0.016,Chris Christie
1628,19039,0.36299999999999999,Donald Trump
1629,19039,0.57999999999999996,Hillary Clinton
1630,19039,0.021999999999999999,Jeb Bush
1631,19039,0.0050000000000000001,John Kasich
1632,19039,0.158,Marco Rubio
1633,19039,0.0,Martin O'Malley
1634,19039,0.014,Mike Huckabee
1635,19039,0.027000000000000003,Rand Paul
1636,19039,0.0,Rick Santorum
1637,19039,0.27800000000000002,Ted Cruz
1638,19041,0.151,Ben Carson
1639,19041,0.50600000000000001,Bernie Sanders
1640,19041,0.0080000000000000002,Carly Fiorina
1641,19041,0.014999999999999999,Chris Christie
1642,19041,0.28499999999999998,Donald Trump
1643,19041,0.49399999999999999,Hillary Clinton
1644,19041,0.016,Jeb Bush
1645,19041,0.029999999999999999,John Kasich
1646,19041,0.14499999999999999,Marco Rubio
1647,19041,0.0,Martin O'Malley
1648,19041,0.024,Mike Huckabee
1649,19041,0.027000000000000003,Rand Paul
1650,19041,0.014,Rick Santorum
1651,19041,0.28399999999999997,Ted Cruz
1652,19043,0.079000000000000001,Ben Carson
1653,19043,0.51000000000000001,Bernie Sanders
1654,19043,0.031,Carly Fiorina
1655,19043,0.010999999999999999,Chris Christie
1656,19043,0.29399999999999998,Donald Trump
1657,19043,0.48999999999999999,Hillary Clinton
1658,19043,0.031,Jeb Bush
1659,19043,0.012999999999999999,John Kasich
1660,19043,0.129,Marco Rubio
1661,19043,0.0,Martin O'Malley
1662,19043,0.02,Mike Huckabee
1663,19043,0.034000000000000002,Rand Paul
1664,19043,0.0060000000000000001,Rick Santorum
1665,19043,0.35200000000000004,Ted Cruz
1666,19045,0.069000000000000006,Ben Carson
1667,19045,0.51400000000000001,Bernie Sanders
1668,19045,0.029999999999999999,Carly Fiorina
1669,19045,0.010999999999999999,Chris Christie
1670,19045,0.307,Donald Trump
1671,19045,0.48599999999999999,Hillary Clinton
1672,19045,0.045999999999999999,Jeb Bush
1673,19045,0.018000000000000002,John Kasich
1674,19045,0.19900000000000001,Marco Rubio
1675,19045,0.0,Martin O'Malley
1676,19045,0.0069999999999999993,Mike Huckabee
1677,19045,0.041000000000000002,Rand Paul
1678,19045,0.0030000000000000001,Rick Santorum
1679,19045,0.26900000000000002,Ted Cruz
1680,19047,0.089999999999999997,Ben Carson
1681,19047,0.41699999999999998,Bernie Sanders
1682,19047,0.034000000000000002,Carly Fiorina
1683,19047,0.02,Chris Christie
1684,19047,0.30599999999999999,Donald Trump
1685,19047,0.45100000000000001,Hillary Clinton
1686,19047,0.017000000000000001,Jeb Bush
1687,19047,0.010999999999999999,John Kasich
1688,19047,0.16300000000000001,Marco Rubio
1689,19047,0.13200000000000001,Martin O'Malley
1690,19047,0.01,Mike Huckabee
1691,19047,0.017000000000000001,Rand Paul
1692,19047,0.0069999999999999993,Rick Santorum
1693,19047,0.32299999999999995,Ted Cruz
1694,19049,0.067000000000000004,Ben Carson
1695,19049,0.41699999999999998,Bernie Sanders
1696,19049,0.018000000000000002,Carly Fiorina
1697,19049,0.029000000000000001,Chris Christie
1698,19049,0.20699999999999999,Donald Trump
1699,19049,0.57499999999999996,Hillary Clinton
1700,19049,0.029000000000000001,Jeb Bush
1701,19049,0.023,John Kasich
1702,19049,0.33900000000000002,Marco Rubio
1703,19049,0.0080000000000000002,Martin O'Malley
1704,19049,0.0080000000000000002,Mike Huckabee
1705,19049,0.037999999999999999,Rand Paul
1706,19049,0.0080000000000000002,Rick Santorum
1707,19049,0.23200000000000001,Ted Cruz
1708,19051,0.072000000000000008,Ben Carson
1709,19051,0.41999999999999998,Bernie Sanders
1710,19051,0.002,Carly Fiorina
1711,19051,0.014999999999999999,Chris Christie
1712,19051,0.38600000000000001,Donald Trump
1713,19051,0.57999999999999996,Hillary Clinton
1714,19051,0.019,Jeb Bush
1715,19051,0.002,John Kasich
1716,19051,0.070000000000000007,Marco Rubio
1717,19051,0.0,Martin O'Malley
1718,19051,0.072000000000000008,Mike Huckabee
1719,19051,0.047,Rand Paul
1720,19051,0.0,Rick Santorum
1721,19051,0.316,Ted Cruz
1722,19053,0.161,Ben Carson
1723,19053,0.47199999999999998,Bernie Sanders
1724,19053,0.0040000000000000001,Carly Fiorina
1725,19053,0.0080000000000000002,Chris Christie
1726,19053,0.25600000000000001,Donald Trump
1727,19053,0.502,Hillary Clinton
1728,19053,0.01,Jeb Bush
1729,19053,0.0080000000000000002,John Kasich
1730,19053,0.14699999999999999,Marco Rubio
1731,19053,0.012999999999999999,Martin O'Malley
1732,19053,0.012,Mike Huckabee
1733,19053,0.037999999999999999,Rand Paul
1734,19053,0.0080000000000000002,Rick Santorum
1735,19053,0.34799999999999998,Ted Cruz
1736,19055,0.10299999999999999,Ben Carson
1737,19055,0.42999999999999999,Bernie Sanders
1738,19055,0.058000000000000003,Carly Fiorina
1739,19055,0.0060000000000000001,Chris Christie
1740,19055,0.221,Donald Trump
1741,19055,0.55000000000000004,Hillary Clinton
1742,19055,0.021000000000000001,Jeb Bush
1743,19055,0.002,John Kasich
1744,19055,0.192,Marco Rubio
1745,19055,0.02,Martin O'Malley
1746,19055,0.0080000000000000002,Mike Huckabee
1747,19055,0.029999999999999999,Rand Paul
1748,19055,0.0030000000000000001,Rick Santorum
1749,19055,0.35499999999999998,Ted Cruz
1750,19057,0.098000000000000004,Ben Carson
1751,19057,0.53299999999999992,Bernie Sanders
1752,19057,0.0080000000000000002,Carly Fiorina
1753,19057,0.016,Chris Christie
1754,19057,0.30399999999999999,Donald Trump
1755,19057,0.46700000000000003,Hillary Clinton
1756,19057,0.0090000000000000011,Jeb Bush
1757,19057,0.0090000000000000011,John Kasich
1758,19057,0.20799999999999999,Marco Rubio
1759,19057,0.0,Martin O'Malley
1760,19057,0.014,Mike Huckabee
1761,19057,0.045999999999999999,Rand Paul
1762,19057,0.0030000000000000001,Rick Santorum
1763,19057,0.28300000000000003,Ted Cruz
1764,19059,0.13200000000000001,Ben Carson
1765,19059,0.51200000000000001,Bernie Sanders
1766,19059,0.01,Carly Fiorina
1767,19059,0.0069999999999999993,Chris Christie
1768,19059,0.28499999999999998,Donald Trump
1769,19059,0.48799999999999999,Hillary Clinton
1770,19059,0.037999999999999999,Jeb Bush
1771,19059,0.021999999999999999,John Kasich
1772,19059,0.23799999999999999,Marco Rubio
1773,19059,0.0,Martin O'Malley
1774,19059,0.012,Mike Huckabee
1775,19059,0.028000000000000001,Rand Paul
1776,19059,0.01,Rick Santorum
1777,19059,0.21600000000000005,Ted Cruz
1778,19061,0.097000000000000003,Ben Carson
1779,19061,0.47399999999999998,Bernie Sanders
1780,19061,0.024,Carly Fiorina
1781,19061,0.019,Chris Christie
1782,19061,0.27300000000000002,Donald Trump
1783,19061,0.52200000000000002,Hillary Clinton
1784,19061,0.024,Jeb Bush
1785,19061,0.014,John Kasich
1786,19061,0.26700000000000002,Marco Rubio
1787,19061,0.0040000000000000001,Martin O'Malley
1788,19061,0.012,Mike Huckabee
1789,19061,0.058000000000000003,Rand Paul
1790,19061,0.0050000000000000001,Rick Santorum
1791,19061,0.20699999999999999,Ted Cruz
1792,19063,0.122,Ben Carson
1793,19063,0.44,Bernie Sanders
1794,19063,0.02,Carly Fiorina
1795,19063,0.012,Chris Christie
1796,19063,0.30299999999999999,Donald Trump
1797,19063,0.56000000000000005,Hillary Clinton
1798,19063,0.027000000000000003,Jeb Bush
1799,19063,0.01,John Kasich
1800,19063,0.114,Marco Rubio
1801,19063,0.0,Martin O'Malley
1802,19063,0.025000000000000001,Mike Huckabee
1803,19063,0.01,Rand Paul
1804,19063,0.002,Rick Santorum
1805,19063,0.35499999999999998,Ted Cruz
1806,19065,0.14400000000000002,Ben Carson
1807,19065,0.46899999999999997,Bernie Sanders
1808,19065,0.018000000000000002,Carly Fiorina
1809,19065,0.0060000000000000001,Chris Christie
1810,19065,0.23999999999999999,Donald Trump
1811,19065,0.52600000000000002,Hillary Clinton
1812,19065,0.018000000000000002,Jeb Bush
1813,19065,0.0060000000000000001,John Kasich
1814,19065,0.17999999999999999,Marco Rubio
1815,19065,0.0,Martin O'Malley
1816,19065,0.017000000000000001,Mike Huckabee
1817,19065,0.027000000000000003,Rand Paul
1818,19065,0.0030000000000000001,Rick Santorum
1819,19065,0.34100000000000003,Ted Cruz
1820,19067,0.109,Ben Carson
1821,19067,0.433,Bernie Sanders
1822,19067,0.010999999999999999,Carly Fiorina
1823,19067,0.012,Chris Christie
1824,19067,0.26300000000000001,Donald Trump
1825,19067,0.56700000000000006,Hillary Clinton
1826,19067,0.029999999999999999,Jeb Bush
1827,19067,0.012,John Kasich
1828,19067,0.13800000000000001,Marco Rubio
1829,19067,0.0,Martin O'Malley
1830,19067,0.010999999999999999,Mike Huckabee
1831,19067,0.012999999999999999,Rand Paul
1832,19067,0.0,Rick Santorum
1833,19067,0.40100000000000002,Ted Cruz
1834,19069,0.099000000000000005,Ben Carson
1835,19069,0.42199999999999999,Bernie Sanders
1836,19069,0.0080000000000000002,Carly Fiorina
1837,19069,0.002,Chris Christie
1838,19069,0.253,Donald Trump
1839,19069,0.56799999999999995,Hillary Clinton
1840,19069,0.029000000000000001,Jeb Bush
1841,19069,0.0060000000000000001,John Kasich
1842,19069,0.16699999999999998,Marco Rubio
1843,19069,0.01,Martin O'Malley
1844,19069,0.037000000000000005,Mike Huckabee
1845,19069,0.037000000000000005,Rand Paul
1846,19069,0.0050000000000000001,Rick Santorum
1847,19069,0.35799999999999998,Ted Cruz
1848,19071,0.094,Ben Carson
1849,19071,0.5,Bernie Sanders
1850,19071,0.0,Carly Fiorina
1851,19071,0.012,Chris Christie
1852,19071,0.4270000000000001,Donald Trump
1853,19071,0.44400000000000001,Hillary Clinton
1854,19071,0.023,Jeb Bush
1855,19071,0.014,John Kasich
1856,19071,0.18099999999999999,Marco Rubio
1857,19071,0.056000000000000001,Martin O'Malley
1858,19071,0.0050000000000000001,Mike Huckabee
1859,19071,0.025999999999999999,Rand Paul
1860,19071,0.012,Rick Santorum
1861,19071,0.20399999999999999,Ted Cruz
1862,19073,0.114,Ben Carson
1863,19073,0.46100000000000002,Bernie Sanders
1864,19073,0.0040000000000000001,Carly Fiorina
1865,19073,0.024,Chris Christie
1866,19073,0.29999999999999999,Donald Trump
1867,19073,0.53900000000000003,Hillary Clinton
1868,19073,0.045999999999999999,Jeb Bush
1869,19073,0.010999999999999999,John Kasich
1870,19073,0.14099999999999999,Marco Rubio
1871,19073,0.0,Martin O'Malley
1872,19073,0.025999999999999999,Mike Huckabee
1873,19073,0.025999999999999999,Rand Paul
1874,19073,0.012999999999999999,Rick Santorum
1875,19073,0.29699999999999999,Ted Cruz
1876,19075,0.076999999999999999,Ben Carson
1877,19075,0.51800000000000002,Bernie Sanders
1878,19075,0.010999999999999999,Carly Fiorina
1879,19075,0.012999999999999999,Chris Christie
1880,19075,0.20899999999999999,Donald Trump
1881,19075,0.46700000000000003,Hillary Clinton
1882,19075,0.027000000000000003,Jeb Bush
1883,19075,0.0040000000000000001,John Kasich
1884,19075,0.27600000000000002,Marco Rubio
1885,19075,0.014999999999999999,Martin O'Malley
1886,19075,0.052999999999999999,Mike Huckabee
1887,19075,0.034000000000000002,Rand Paul
1888,19075,0.0080000000000000002,Rick Santorum
1889,19075,0.28800000000000003,Ted Cruz
1890,19077,0.14199999999999999,Ben Carson
1891,19077,0.45000000000000001,Bernie Sanders
1892,19077,0.024,Carly Fiorina
1893,19077,0.012,Chris Christie
1894,19077,0.27600000000000002,Donald Trump
1895,19077,0.55000000000000004,Hillary Clinton
1896,19077,0.021000000000000001,Jeb Bush
1897,19077,0.0030000000000000001,John Kasich
1898,19077,0.156,Marco Rubio
1899,19077,0.0,Martin O'Malley
1900,19077,0.031,Mike Huckabee
1901,19077,0.037000000000000005,Rand Paul
1902,19077,0.0090000000000000011,Rick Santorum
1903,19077,0.28899999999999998,Ted Cruz
1904,19079,0.092999999999999999,Ben Carson
1905,19079,0.41099999999999998,Bernie Sanders
1906,19079,0.014999999999999999,Carly Fiorina
1907,19079,0.021999999999999999,Chris Christie
1908,19079,0.28100000000000003,Donald Trump
1909,19079,0.58899999999999997,Hillary Clinton
1910,19079,0.014,Jeb Bush
1911,19079,0.021000000000000001,John Kasich
1912,19079,0.16600000000000001,Marco Rubio
1913,19079,0.0,Martin O'Malley
1914,19079,0.025999999999999999,Mike Huckabee
1915,19079,0.050000000000000003,Rand Paul
1916,19079,0.021000000000000001,Rick Santorum
1917,19079,0.28899999999999998,Ted Cruz
1918,19081,0.084000000000000005,Ben Carson
1919,19081,0.38800000000000001,Bernie Sanders
1920,19081,0.021999999999999999,Carly Fiorina
1921,19081,0.0060000000000000001,Chris Christie
1922,19081,0.188,Donald Trump
1923,19081,0.61199999999999999,Hillary Clinton
1924,19081,0.025999999999999999,Jeb Bush
1925,19081,0.0069999999999999993,John Kasich
1926,19081,0.155,Marco Rubio
1927,19081,0.0,Martin O'Malley
1928,19081,0.019,Mike Huckabee
1929,19081,0.025000000000000001,Rand Paul
1930,19081,0.014,Rick Santorum
1931,19081,0.45300000000000001,Ted Cruz
1932,19083,0.109,Ben Carson
1933,19083,0.42299999999999999,Bernie Sanders
1934,19083,0.02,Carly Fiorina
1935,19083,0.025999999999999999,Chris Christie
1936,19083,0.23200000000000001,Donald Trump
1937,19083,0.57700000000000007,Hillary Clinton
1938,19083,0.014999999999999999,Jeb Bush
1939,19083,0.0090000000000000011,John Kasich
1940,19083,0.17699999999999999,Marco Rubio
1941,19083,0.0,Martin O'Malley
1942,19083,0.024,Mike Huckabee
1943,19083,0.035000000000000003,Rand Paul
1944,19083,0.023,Rick Santorum
1945,19083,0.32800000000000001,Ted Cruz
1946,19085,0.217,Ben Carson
1947,19085,0.54700000000000004,Bernie Sanders
1948,19085,0.024,Carly Fiorina
1949,19085,0.017000000000000001,Chris Christie
1950,19085,0.309,Donald Trump
1951,19085,0.45300000000000001,Hillary Clinton
1952,19085,0.0050000000000000001,Jeb Bush
1953,19085,0.01,John Kasich
1954,19085,0.11,Marco Rubio
1955,19085,0.0,Martin O'Malley
1956,19085,0.01,Mike Huckabee
1957,19085,0.017000000000000001,Rand Paul
1958,19085,0.0060000000000000001,Rick Santorum
1959,19085,0.27700000000000002,Ted Cruz
1960,19087,0.156,Ben Carson
1961,19087,0.5,Bernie Sanders
1962,19087,0.014999999999999999,Carly Fiorina
1963,19087,0.0060000000000000001,Chris Christie
1964,19087,0.22500000000000001,Donald Trump
1965,19087,0.5,Hillary Clinton
1966,19087,0.025999999999999999,Jeb Bush
1967,19087,0.01,John Kasich
1968,19087,0.188,Marco Rubio
1969,19087,0.0,Martin O'Malley
1970,19087,0.027000000000000003,Mike Huckabee
1971,19087,0.025000000000000001,Rand Paul
1972,19087,0.01,Rick Santorum
1973,19087,0.313,Ted Cruz
1974,19089,0.070999999999999994,Ben Carson
1975,19089,0.53900000000000003,Bernie Sanders
1976,19089,0.0080000000000000002,Carly Fiorina
1977,19089,0.0050000000000000001,Chris Christie
1978,19089,0.30499999999999999,Donald Trump
1979,19089,0.46100000000000002,Hillary Clinton
1980,19089,0.052000000000000005,Jeb Bush
1981,19089,0.0,John Kasich
1982,19089,0.24299999999999999,Marco Rubio
1983,19089,0.0,Martin O'Malley
1984,19089,0.014,Mike Huckabee
1985,19089,0.014,Rand Paul
1986,19089,0.0,Rick Santorum
1987,19089,0.28899999999999998,Ted Cruz
1988,19091,0.079000000000000001,Ben Carson
1989,19091,0.44500000000000001,Bernie Sanders
1990,19091,0.01,Carly Fiorina
1991,19091,0.014999999999999999,Chris Christie
1992,19091,0.33700000000000002,Donald Trump
1993,19091,0.55500000000000005,Hillary Clinton
