,party,candidate,fact,Rvalue,Pvalue,StdError,Slope,Intercept
84,Democrat,Bernie Sanders,BZA110213,0.13825616657624326,0.1745794753974062,41391.845555684202,56614.258090048628,-13665.906480793794
85,Democrat,Bernie Sanders,BZA115213,-0.059469960064923319,0.56077947585139154,7.3223515312676897,-4.2741836507549715,1.7073504911414257
86,Democrat,Bernie Sanders,NES010213,0.14177679556493186,0.16375411964672498,5008.2666005653236,7028.0926702247216,-1251.6720325247547
87,Democrat,Bernie Sanders,SBO001207,0.12885921517634044,0.20603148013423533,6347.9520461911934,8082.0339612051221,-1180.5578021180045
88,Democrat,Bernie Sanders,SBO315207,0.16448957880427845,0.10555146156098746,0.72769599975064481,1.1889956175272323,-0.43120031699200023
89,Democrat,Bernie Sanders,SBO115207,0.022129859054624498,0.82876166534854678,0.060382827584021775,0.01309586170770038,-6.5479308538508342e-05
90,Democrat,Bernie Sanders,SBO215207,0.1284064201238713,0.20764315952290188,0.71225419705611603,0.9035820322993966,-0.28817622028220269
91,Democrat,Bernie Sanders,SBO515207,-0.014887950661236875,0.88431593642350581,0.014308222257256658,-0.0020873936179095255,0.0020067229476624336
92,Democrat,Bernie Sanders,SBO415207,0.18181250668620821,0.073177246481131331,0.72947991841610327,1.3215147133283041,-0.46830673791204547
93,Democrat,Bernie Sanders,SBO015207,0.13329339886586372,0.19071934719931344,16.707924145110482,22.017069934900878,4.3150771387191842
94,Democrat,Bernie Sanders,MAN450207,0.13607432349636303,0.18154704511467934,2122256.1458833441,2856064.6717911987,-600887.85399962508
95,Democrat,Bernie Sanders,WTN220207,0.058793710683914417,0.56525201854922369,1120883.1354384276,646812.99352672894,41549.709405625355
96,Democrat,Bernie Sanders,RTN130207,0.14985379718993216,0.1408122332806459,1192629.1865873998,1771090.2021553579,-438236.67245924502
97,Democrat,Bernie Sanders,RTN131207,0.27661262661668307,0.0058297445278839843,4928.7984693358667,13900.60326080877,3857.0680143366235
98,Democrat,Bernie Sanders,AFN120207,0.1505411319582256,0.13897838207294441,157566.65508680741,235089.2971182295,-64529.05094241567
99,Democrat,Bernie Sanders,BPS030214,0.089307413099263225,0.38184385990134972,523.57431555217443,459.9814623233965,-112.91736320762449
100,Democrat,Bernie Sanders,LND110210,-0.027303886507291382,0.7895643284285383,168.04256871973769,-44.971910977647667,585.37366642582606
101,Democrat,Bernie Sanders,POP060210,0.15868719935725648,0.11860071748909511,127.08531795550272,200.12946704260833,-41.048929600765518
102,Republican,Carly Fiorina,PST045214,-0.015817945853556035,0.87714440206661271,343106.95165130857,-53182.59898361253,32637.529705974695
103,Republican,Carly Fiorina,PST040210,-0.015162359549351046,0.88219887152880061,323968.10367711011,-48134.29203639528,31917.073130776895
104,Republican,Carly Fiorina,PST120214,-0.01375647885417902,0.8930536720028891,17.931901762790254,-2.4171875539852574,-0.60213402314286957
105,Republican,Carly Fiorina,POP010210,-0.015119177860038691,0.88253196379019871,323983.5523062523,-47999.465217345569,31909.101429191618
106,Republican,Carly Fiorina,AGE135214,0.058570921851240132,0.56672917424355806,4.405108311096499,2.5323310665158436,5.8712338757771994
107,Republican,Carly Fiorina,AGE295214,0.015728593774802874,0.87783300735499581,12.145096550504963,1.8718895102983246,22.936631785618246
108,Republican,Carly Fiorina,AGE775214,0.053526894985567432,0.60065004278886769,18.135249322609042,9.524764492835267,18.716550171175513
109,Republican,Carly Fiorina,SEX255214,-0.0066272113134247679,0.94836112273086348,5.391386283845419,-0.35008735284088222,50.162182378911538
110,Republican,Carly Fiorina,RHI125214,0.082568647304066156,0.41892837673546424,20.150740144670564,16.35788977168087,95.343659821148265
111,Republican,Carly Fiorina,RHI225214,-0.024342946103995393,0.81193835916706003,9.6869564229296028,-2.311132342182785,1.4783741255327176
112,Republican,Carly Fiorina,RHI325214,-0.070907926091011098,0.48779494204848939,5.0617063186595326,-3.5255095832751224,0.53456693871480909
113,Republican,Carly Fiorina,RHI425214,-0.066431129838265324,0.51574694658049747,10.084386178278042,-6.5783524187648625,1.2667172907550202
114,Republican,Carly Fiorina,RHI525214,-0.03385099782239312,0.74071774802497292,0.812749410409076,-0.26971973483192663,0.084026372596294682
